Review,Rating
"beautiful place family just returned paradisus, want thank reviewers, thanks completely prepared, really knew expect bring, place beautiful, lush vegetation immaculately groomed, pool unbelievable, winds twists hidden corners, able stay shade kids ages 5 8 swam, bar scene lively completely-kid friendly, bring goggles-the pool well-chlorinated.the beach-again gorgeous, clear greenish-blue water surf satisfy sailors family, did grab chairs protective cabana/trees breakfast shaded seats available, help great, did n't understand tried, service attendent called desk used translator having trouble spanish lack, spoke english.the food, loved breakfast buffet, sort euro/latino mix, roomful breads rolls, large choice sweet rolls bread, inside a/c room sliced meats cheeses fruits eggs cooked order tell bernardo omelette guy say hi hot cereal potatoes plantains bacon like, spoiled american children trouble milk-it ultra-pausterized, safe drink thicker sweeter pasteurized milk, luckily help wonderful servers discovered pleasures cold limonada hot chocolate, lunch feasted salads roasted meats pasta fresh fish cooked order, kids got big meal cooked order pasta station, dinner bit let-down, none great, steakhouse probably best followed mexican, skip chinese not favorite, grilled meat chicken strips steak place little kids prefers eat simply, lunch dinner stride.the room nice felt little cramped, time look brand-new 1 bedrooms opening summer, room tight squeeze-especially clothes, room especially bathroom use update, brought lysol glad, trouble getting really hot water peak times.bring plenty sunscreen went brought, bug spray-the bugs feasted son night realized needed proactively spray kids, plenty small bills tip zillions people help, make sure return lobby hang beautiful public spaces bar, n't miss mediterranean-style beach bar, visit zoo say ola parrot, skip march beach flea market, long walk friday nights best market sets shop outside restaurant area.and relax, money great, horrified beach crowd princess resort way flea market, happy paradisus,  ",4
"truely paradise booked 2 junior suites jacuzzis, husband daughter room boyfriend room, room spacious clean beautiful garden views, grounds spectacular service wonderful, right gardeners extremely friendly helpful way, check breeze quickly taken rooms air turned extremly comfortable, try come time share promotion said no nothing said did not ask, building 26 2 buildings away beach, little distance pools restaurants not far walking grounds lovely, little bus trolley ran constantly 5 minutes* did not walk did not want, overall good location, food restaurants good sweet iced tea, important point southern girls guys, steak house bufera* good seafood restaurant, italian restaurant good not favorite, enjoyed buffet breakfast daily lots choices different items daily, beach beautiful kept plenty chairs palapas, pool amazing clean, closes 6pm really wish night swims pool staff works night restaurant close suppose, resort beach crowded looked beach hotels crowded ones not paradisus, things included not included ai, horseback riding scuba snorkeling excursions hobie cats brand liquors list goes, literally spent not extra money obligatory tourist t-shirt tips, did not notice people tipping people make small salaries truely appreciate smalles tips, service wonderful not say improved service just felt good tipping, read negative reviews property little leary absolutely stay probably book longer time, stayed 5 days trip, hesitation dr paradisus throw, not disappointed,  ",5
"time best, returned paradisus punta cana april 17th, absolutely loved hotel, punta cana times loved hotel far best, check-inour reservation royal service bellboys immediately brought rs check-in, 5 minute deal room, absolutely gorgeous, glad rs later hotel overbooked people sent door princess not happy, rooms room huge jacuzzi bath shower king size bed couch watching tv, room beach 30 building, great location close beach pool restaurants.beach beach spectacular, able bali bed palapa day, rs pool beach area, chose regular beach days, drink meal service beach, no sea weed beach best beach seen travelled, rs felt wonderful, grounds gorgeous small mini-zoo beautiful tropical birds huge iguanas monkeys, restaurants 10 restaurants loved all.breakfast great buffet hibiscus went lunch dinner, japanese french need make reservations, favorites chinese spring rolls rodizio brazilian awesome, unlike all-inclusives food good.tours took tour saona island, really enjoyed, bus bayahibe board motor boat natural pool saona nice lunch open bar catamaran open bar hotel.hotel amenities went horseback riding used paddleboats kayaks went parasailing extra worth 85 2 loved place, sure enjoy,  ",5
"spring family trip spent week paradisus punta cana, beautiful resort all-inclusive, rooms lovely clean, food abundant tasty, resort capacity felt crowded, able beach chairs pool chairs wandered place, pool clean beautifully landscaped swim bar 12 year old son really enjoyed, virgin pina coladas margaritas popular, restaurants required reservations french japanese good, ate early did not wait table, plenty wanted active horseback riding included windsurfing catamarans snorkleing sorts beach activites volley ball soccer dance classes, vacation caters european crowd noticed tend enjoy smoking lot, cigarettes available bars offered cups counter, people smoked restaurants ruin meal not smoker n't like taste smoke eating, son 12 did not meet children age category plenty kids younger, staff friendly responsive night time entertainment okay not great, alcohol topshelf flowing, wonderful vacation relaxing no stress beach clean pinkish sand nice long walks,  ",4
"beware, not room went paradisus 6 days wedding, arrival couples told overbooked stay bavaro princess door, argued 5 hours rooms showed door horrendous cockroaches no ac room musty smell, told repeatedly needed sign waiver 100 night, long story short stayed door night came day arguing, bride thretened lawsuit 10 couples arriving day magically rooms, warned not, try scam not sign waiver, ran did no recourse,  ",1
"good value time writing review vacation reading numerous contradicting reviews travelers properties, family just got 1 week paradisus punta cana overall satisfied value provided, check fast arrived 2 1/2 hours actual check time 3 pm, property lush tropical vegetation maintained, big walk lobby beach takes 8 10 minutes, arrived beach greeted greatest beaches world, readers believe seen beaches world, restaurants exception japanese la carte restaurant located big complex close beach somebody does not liking better stay home, not gourmet temple new york chicago toronto people probably pay dinner quarter half pay weeks worth vacation including flight 4 rounds golf reevaluate expectations, food best dominican republic 3 times, just shake head reviewer said food buffet restaurant horrible, drinks excellent plenty perrier water seen all-inclusive hotel, service personel friendly eager satisfy wishes- dollar helps lot, pool area nice sections adults kids felt crowded great vibe poolbar.smokers heaven bar gives free cigarettes dominican cigars el romantico restaurant.so far probably sound like promoting resort complainingthere absolutely no service beach walk beach bar drinks, mini bar water second day got restocked no beers mini bar, complained solved problem taking water bars got room, rooms starting look bit long tooth sliding doors balcony not closed no mosquito screen greatly needed.the closet not big problems sliding doors not moving smoothly, people wheelchairs hard time getting resort, ramps saw hibiscus buffet restaurant main lobby leading bar area, people like shows wait 10.30 pm entertainment start late opinion think families younger children older folks like bed earlier, think 9 9.30 pm start appropriate shows, things not spoil experience considered minor not worth bother overall rating resort 4.5 star rating dominican standard instead 5 advertised..if questions resort contact,  ",4
"nothing short paradise family 11 incl, wife adult kids 3 toddlers just spent week ppc.nothing rave reviews, excellent accommodations spectacular grounds great facilities friendly accommodating staff good plentiful food really just overall great resort chosen basis ot trip advisor reviews definitely not disappointed happy answer questions,  ",5
"overall good missed details just returned stay ppc friends, overall resort nice, food good not great just good, staff good, rooms nice, resort just work smooth details really class.arrived late punta cana 8 hours ice storm east coast total incompetentcy whomever runs philadelphia airport, easily worst airport nation immediatly jumped baggage handlers punta cana airport, aggressive, asked cab hussled cab hindsight probably working baggage handler, ride ppc usage headlights exciting cab sort mechanical problem, suggest resort send cab instead using cabs hanging airport.when arrived resort confusion expedia booking split resevation 4 people credit cards, expedia puts tickets rooms credit card, met bellman named eddie wilson true shining bright spot trip taken room not jetted tub upgrade paid, eddie wilson speaks english rareity ppc got phone desk told upgraded room, catch limited spanish desk wanted room night fix tommorrow, eddie insisted fix problem, stayed 30 minutes phone calls later upgraded room, unpacked eddie wilson went desk got keys changed, wife tipped 10 point looked tried best care us.here started miss details necessary true 5 star resort, unable make golf starting times greens fees included package guest relations desk closed, unable lock room safe desk, day friend attempted golf starting time guest relations told just golf course cancelations, course resort includes golf package 15 minute ride resort, got told starting times, tried make starting times rest week 2 choices 7:20 11:45, nothing betweenso scheduled, returned resort wives unable beach towels ran missed remainder stay typical resort eat drink play lot golf, walk lot residential area lobby area 1/4 mile not shuttles running anohter missed prepared, target groups ppc euorpeans families not american couples.we extended room 2 pm away day fried eddie wilson pick cab airport, smooth way out.if ppc ask eddie wilsonget early beach towelmake starting times stay asap golf courseeat lunch beach buffet oncelearn spanish go.do notrely guest relations overwhelmedexpect staff waitstaff speak englishexpect snack 4 6 food service shuts downgo near casino just burn money faster,  ",4
"best resort/beach, spent months browsing site reviews paradisus not, not express wonderful place really, upgraded royal service sake getting free wedding, absolutely worth penny, service royal service fantastic, especially bibiana rs building, luz towel service gal private rs pool, nelson rs butler favorite staff far incredibly personable goes way make feel home, yadilis paula wedding coordinators helpful went expectations, tipped approximately 400 week stay felt necessary time, staff especially royal service ways make stay comfortable, maid service wonderful left little tokens/gifts daily, tipped 3, cleaners 3 night turn service, recommend pillow menu scent pillows evening lavender favorite, recommend tip feel received service expectations ended tipping great deal food- loved, hard time finding complaints food, royal service upgrade advantage breakfast tea time snacks evening appetizers rs building, el romantico far favorite restaurant sirloin perfect, appetitizers amazing, waiter nelson comical courteous, wedding cake set el romanitco nice, meals just simply amazing.rodizio brazilian bbq fantastic n't load salads bread meat course goodness alot food, sakura japenese tepanyaki good, entertainment portion typical tepanyaki missing food excellent chinese restaurant good food n't quite understand tell want spicy, wedding looking place married place, communicated wedding coordinators 3 months prior arrival, clearly set reviewed plans yadilis day arrival firmed plans, took advantage free wedding services royal service, things went beyone expecations, clearly noted did not want exceed budget wanted included, asked pick wanted bouquet cake decorations, surprised received, huge bouquet birds paradise expensive beach set music large cake carriage ride no additional cost, coordinators fantastic, video taped took pictures, photographer phenomenal jerry, contracted resort, man talented photographer, request, pictures printed ready travel home 36 hours ceremony, tip staff wedding ceremony, private dinner beach night wedding incredible lobster, reservations el romantico twice- wedding night wedding, received breakfast bed morning wedding, resort really does fantastic job weddings, satisfied feel received told package deal.resort/beach nicest place bavaro strip, traveled beaches multiple miles directions, paradisus nicest cleanest beach seen, diligent keeping garbage sea weed beaches, discouraged resorts appearances times picked garbage beaches garbage cans, lots styrofoam laying resorts, paradisus staff obviously pride appearance work place, private beach area royal service nice clean spent great deal time beach day, rs staff took drink food orders frequently delivered lounging spot, socrates trejada bartender lobby bar entertaining bartender come, remembers remembers drink preferences try mamajuana lobby bar best mix, inclined purchase bottle home mamajuana talk socrates, grounds beautiful- tropical green splashes color different flora place, little zoo tour monkeys bobby luna sweet tour guide let feed food right hand room beautiful building 19 right beach, damp smell room stay incense burners cleared, bathroom jacuzzi tub fantastic, clean, maid staff left flowers day attracked little ants moved flowers ants went away, ants problem flowers sink, beds comfortable, room roomy, plenty closet space drawer space basic surface space, enjoyed terrace day, excursions problems area not fault paradisus, hooked vip services transfer airport arrange excursions, signed day tour saona island, pre-paid patiently waited bus pick 7:20am, 8:15am no bus got bit anxious tried locate vip staff no avail, ended sulking lobby vip staff finally showed hour later say n't know happend bus, trip offered day soooo looking forward going did n't chance, did refund does n't make loss, use different service vip recommend, did book trip deep sea fishing nice boat guys tried fish no luck, bad storm evening fish hiding, did excitement bow riding dolphins 10 minutes, activities alot activities offered daily, chose spend time sun worshiping lounge couches, did parasail day worth money, 85 people, took camera got great aerial shots beautiful beach resort air mountains picturesque, water shades turqouise blues try, busy lazy wish paradisus, decide, not wait return soon possible, walking beaches seeing sights town no desire stay paradisus punta cana, highly recommend resort, stay november 15 22nd, considered season time- worth visit time year,  ",5
"great anniversary trip activities scuba diving included great treat expecting pay quite bit dives, thoroughly enjoyed rock climbing wall, horseback riding fun helmets needed cleaning, advantage activities resort offer staff staff extremely friendly willing help, did not sign royal service not sure missed thought received excellent service none, bring lot dollar bills tipping.restaurants el romantico steakhouse fantastic, japanese restaurant good not good, chinese good, complaint asked decaf coffee brought cup water jar decaf instant coffee, ate lunch italian restaurant times got boxes buffett restaurants days eat beach.summary excellent relaxing time definitely friends family time,  ",4
"great place relax wife went punta cana 20th anniversary, great time resort flight problems, flew airways terrible experiance, luggage lost way did not following day, tried buy clothes wear resort did not selection, able swimwear sandals store beach, resort beutiful, november slow month not people, room room 2063. recommend room, king size bed marble countertops clean, refridgerator kinda small stocked daily, met maid elsa did good job, did leave notes spanish reort gives book translated phrases, did small ants bathroom leave flowers, tv small reception not good, cable went night left day, toilet does not power said, food food ok. ate buffet breakfast, european style, fresh omelettes, 4 nights did not eat restraunt, japanese good, french outstanding try filet best quite awhile, brazillian ok. meet served skewer, deserts tried looked good did not taste great, room service good, took 30 minutes delivered, food good, 3rd world country things not going taste like food states, avoid pizza, not aware resort serves shelk liquor, took mr daniles didnt touch jack johnny walker absolute bailey, beer limited presidente liked, pool bar outstanding, ask lenin, took time teach spanish, beware drink mama juana, quite potent.speaking pool quite big, seen pool flamingo vegas remind it.do 1 bills, came handy, didnt overboard tipping didnt notice difference service tipped not.we got massages nothing compare, wife said good, thought great.both stomach problems, pepto helped, didnt ruin trip.we went saona island catamaran, trip day, island beautiful, food served good, ride resort suicide run, driver hurry, drinks island definitely help ride home.all good trip paradisus future,  ",4
"wonderful stay 5th october 19th 2006val darrell british living switzerland just returned 4th wonderful holiday, best hotel caribbean, lot changes years better, staff happy friendly food drink options second none, 100 perfection paradisus comes quite close,  ",5
"great hotel dominican republic booked trip paradisus punta cana march 2006 stayed hotel early september, websites reviewed prior booking trip described paradisus excited time finally came, say overall hotel lived expectation 1, weather perfect entire time island, did n't rain not not hot expected, temperature doable felt comfortable normal island wear shorts skirts tank tops bathing suits course, mosquitoes got day big red bites legs rest trip did n't really itch, obviously recommend bring bug spray.2, rooms room nice, did n't major problems bugs ants nothing major, worked room nice large, bathroom probably needs facelift it.3, hotel grounds amazing big, literally tram hotel, lucky room right pool area great location, food pool beach right, just tram lobby area, grounds perfection, cute little huts benches sit walkways nice just relax dinner.4, food thought good, inclusives jamaica twice traveled parts world definitely rate food paradisus, remember dominican republic not new york city quality n't really comparable, lunch buffet amazing, lobster want, n't believe, boyfriend probably ate 5 lobsters day lunch, wonderful, favorite place italian food japanese food, boyfriend steak house brazilian food, el romanitico wonderful atmosphere went twice thought food better, 5. service did n't speak english thought, prepared spend patient time explaining things special requests, thought service better grounds beach pool area restaurants good, 6. excursions did day trip island called samara, took 10 person plane area 40 minute trip bus tour horse riding trip mountain hiked waterfall followed horses interested lunch freshly butchered chickens rice boat trip island just coast buses plane ride, just 250 person, cheap got, company called flying tours, 7. tipping tipped people thought deserved, simple, servers bartenders room keepers got money day, took 100 ones spent 60 people days helps plan, did n't think service better tipped did n't tip just did anyways.8, advice n't forget sunscreen camera bug spray need, hotel charges fortune times, walk beach direction run beachside tourist shops items priced reasonably, dominican republic known unique inca art, like said previous years stayed beaches negril jamaica, make comparison definitely choose negril dominican republic, hotel jamaica smaller manageable service outstanding food excellent beach nicer, said recommend paradisus place dominican republic, culture want experience paradisus excellent choice, enjoy goes quick,  ",4
"wonderful stay paradisus punta cana boyfriend stayed paradisus punta cana september 14th-18th, visit dominican republic travel agent liberty travel highly recommened resort great price royal service.upon arrival greeted warmly staff taken golf cart royal service check-in beautiful suite offices dining area large comfortable lounge area, brianna hostess greeted, checked offered libations lavender-scented moistened hand towels cool, beginning knew stay going special.royal service intimate butler service special amenities like scented pillows aromatherapy oils room, royal service dining area provides breakfast morning tea afternoon hors d'ourves early evening, butler amuya sp, handsome man friendly professional, played minor leagues michigan detroit tigers big shoulders, greeted cheerfully provided good service, hotel quiet stayed summer season loved, peace quiet perfect us.the hotel like paradise, grounds well-kept constantly maintained, birds roaming quite exotic, bunglow right beach perfect location, anytime ordered room service came promptly, stay all-inclusive free, n't remember charged eat drink.the food good, read poor reviews think people eat le circ 2000 everyday, steakhouse la albufera lovely steaks good better thought, japanese restaurant sakura suprisingly good dominican hibachi chef- lots fun, reservations required, la dolce vita italian just okay nothing special, night el romantico wonderful, maitre mr. florentino think professional stafff waited hand foot, fact boyfriend allowed main dishes did n't cod fish, no problem ordering wanted bottles wine, hybiscus buffet restaurnat breakfast couple times, good alot choices, lobby bar nice bartender socrates best- friendly funny, hooked best drinks included mamajuana- drink try.the beach beautiful like cushioned lounge chairs, royal service pool cabana area takes cake, gorgeous cool intimate cabanas sleep day, small pool swim bar real classy, area worth price royal service alone.since boyfriend love travel place visit took excursions atvs saona island, write review trips things punta cana section, time read.last not n't need change money love american dollar, dr poor country people really depend tips salaries low, 100 small bills 50-60 1 bills 5s couple 10s, little tips mean alot, shopping outside resort haggle use small bills pay exactly agree on- reluctant change, n't reason charge want pay.i highly recommend paradisus mature couples families/groups, alot activies resort shows fun well-produced, little casino inside resort bigger casino right outside resort, paradisus classly place,  ",4
"wished stayed longer best trip water great sand beautiful lot huts sun, arrived friendly staff upgraded royal service really liked personal attention, pools great just like photos, grounds awsome looked beauty kept, massages beach best really recommend, family travels places all-inclusive say excellent, loved different places dine night staff lovely, food pretty good did not sick took pepto week left, nightly shows enjoyable thet dancing bar areas, lighted disco dance party beach fun 15 year old great time, staff events got hopping friendly, say great staff, really wonderful vacation, helicopter service airport choose not drive, n't bad price added adventure resort, resort does wonderful job, trying dec rest family, charlotte nc,  ",5
"no gusta let start saying experience all-inclusive hotels 10 years, wife stayed all-inclusives islands jamaica turks barbados bahamas, late 30 brought 15 year old us.pros, beautifully landscaped grounds, pool beach area kept.cons, hablo y comprende espanol pocito speak understand little spanish does not help trying help staff, want ignore wether speak spanish not, believe ignore presence time, did n't think trying flag waiters trying drinks pool bar coffee morning, apparent no trained customer service, good luck trying actvities included, booked 4-5 days advance, popular activity like snorkeling available additional cost 270.00 3, thought all-inclusive, far snob expects white glove service resented fact ignored times hotel staff, like bank teller lobby stood talking friend 1/2 hour waiting money, like waiters grill rest, lunch realize needed drinks, like waiter italian rest, looked wife waving place order looking away n't, waited additional 5 minutes left attending, worst vacation way written complaint letter, just case saves just family wasting money hotel wish,  ",1
"good time spent week paradisus great time, says grounds stunningly beautiful, people working day long looking gorgeous, sand beach soft, pool wonderful kept clean, say food good not excellent big city used fine dining restaurants, definitely arrange reservations soon arrive, try arrange time inclusive snorkeling trip asap, available spots claimed quickly windy cancel happened, read review mentioned food poisoning, hard time believing genuine case poisoning, just visitors sick does not mean food poisoned, locals eat drink everyday problem, body not accustomed bacterial elements native entirely different world causes digestive problems happens time travel caribbean, cipro prescription family doctor start taking sign trouble fine, tipped staff appreciated, average dominican wage 120/month, recommend make attempt speak spanish possible, appreciated, definitely recommend paradisus,  ",5
"loved, just got paradisus wonderful time, hotel nice clean, beach wide long long walks jogs, food good really liked seafood restaurant beach best try lobster, brush spanish not work hotel speak english think americans minority, hotel employees nice, bars fun try mojitos tasty, true bring lots dollar bills tips people quite poor bucks means lot tip housekeepers bartenders helpful nicel.the annoying thing hotel people lobby try hear presentation time share vacations buying 1 bd, bedroom nice pushy felt like stalking watch, thing nights row awakened screaming feral cats outside doors try people room service left outside hotel suggest leave inside morning yes beach topless ladies..if choose bring strong sunscreen, definitely like come p j,  ",4
"outstanding experience family 14 traveling celebrate dad 80th birthday, plans reading reviews little nervous, wow, thrilled resort especially price, travelled extensively agree place fantastic, definitely royal service just location rooms, 7 ocean rooms ocean villas 19 25. jacuzzis, check breeze, dinner reservations advance email left royal service, beach gorgeous- nice not nicer hawaii bermuda aruba st. lucia martin bahamas jamaica puerto rico, beach beds, great, better resort, didnt crack dawn reserve, plenty, food not oustanding agreed rate excellent, really tried extra touches, french great string quartet lovely service food, mexican good, room beautiful, ate marino seafood twice, day arrived night, night table set flower petals table, unlimited grilled lobsters appetizer menu, bad, steak restaurant good room beautiful enjoyed, going italian room soooo hot open oven just ordered pizzas beach afternoon lunch, tell make special seafood pizza not menu fantastic, complaint service inconsistent, turn service nights didnt replenish rum asked, water pressure weak not hot like, country, say did try makes vacation pleasant, royal service marianna-very helpful, hope helps,  ",5
"better expected hotel nights, info read place visit better like return favor.this all-inclusive, little nervous doing all-inclusive impression pretty cheesy, admit boyfriend pleasantly surprised, grounds just gorgeous, food better expected, food brazilian french restaurants rivaled expect large city, french restaurant requires reservations book soon, did n't royal service got fine, completely reasonable walk beach resort, tips help left maid tip day return refrigerator stocked extra waters, shaded space beach goes quickly, beach code simply requies drop item chair chair remains day, learned beach early reserve shaded spot, staff resort friendly polite helpful, purchased trip expedia included prompt airport transfers, allowed avoid onslaught taxi services outside airport, experience punta cana airport went smoothly, customs quick, summary stay resort not immerse dominican culture, provide relaxing vacation beautiful beach,  ",4
"no customer service 1.when got hotel employees standing doing nothing, no offtered assistance.2, booked excursion hotel desk island shopping, guide did not speak english, spent hour driving destination, got afraid van, area dirty smelled horrible, lasted minutes driver wanted church 25 minutes away, lasted 5 minutes, drive hotel, way hotel not 5 minutes hotel really nice place shopping, hotel people saiid no place nearby shop.3, 5 employees hotel did decent job.if looking place wonderful beach place, not excpect good service,  ",1
"paradise lost reviewlet start saying review fair bias based experience, wife travel frequently fair international travel belts, hope review help trying chose resort.the resort stunning truly paradise, trip dominican return island future, resort manicured staff truly strives make guests feel home opportunity, pride resort, said think just chose wrong week trip, not recommend week spring break april 17 22 stay, week following easter resort capacity, resorts surrounding paradisus did not appear based walks beach, service overall expected, think attributed booked resort not accommodate guests manner previously known, main reasons chose resort glowing reviews previous guests, spoke repeat guests significantly different experience previous year mentioned resort sent lot better staff new palma royale resort just opened december 2005 beach, overall rating resort based stay experiences stay b-, pay inclusive 4.5 star resort expect near perfection pampering, biggest concern week sunscreen kind tropical drink order not actually use activities services paid for.restaurantsthe meals average not expected 4.5 star resort, expectations cruise not day restaurants, food did lack flavor spice expect typical caribbean dishes, required reservation japanese french restaurant stay dinner meals required reservation, lucky try different restaurants choice stay, staff royal service lounge did come cancellation got reservation coveted french restaurant, long pants required restaurants night._£é_Ç_a albufera steak house ograde b-oreview restaurant similar steak restaurant chains, offered 8 different main courses including steak turkey fish pork._£é_Çål romantico french ograde a-oreview best food vacation, service outstanding food great flavor, change food experienced resort, restaurant offered 5 6 entrÄes delicious desserts, seafood ograde coreview favorite restaurants tried, maine having access seafood did not live expectations, fish dry lacked flavor, vita italian ograde boreview restaurant serves lunch dinner served multiple roles stay, lunch offered good pasta dishes pizza, provide options beach big plus._£é_Çadizo brazilian ograde boreview restaurant typical churrascaria like larger cities, offered table service steak turkey pork lamb sausage chicken rotisserie grilled, meat little cooked good flavor._£é_Ç_a palapa grill lunch ograde b+oreview buffet style restaurant offered numerous foods local fresh grilled fish cook order pasta grilled steak lamb pork fresh fruits cheese breads hamburgers hotdogs._£é_Çybiscus breakfast lunch ograde b-oreview buffet style restaurant offered numerous foods local fresh grilled fish cook order pasta grilled steak lamb pork fresh fruits cheese breads._£é__ip lounge breakfast ograde b+oreview restaurant accessible royal service guests, provides air conditioned private dining area order eggs fresh local fruit cheeses breads juices coffee cappuccino, room servicewe used room service days stay, limited good menu delivered timely manner, champagne cold food served cold occasion ordered warm meal.royal servicewe paid additional fees service__Ç, supposed provide additional services pamper guests, unfortunately royal provided no additional service standard paying guests, believe function resort booked week stay, not trying make excuses lack service, believe pay hard earned money expect it.we supposed concierge butler stay time saw day checked transported bags room not ready check-in 3pm, staff vip lounge did try hard accommodate quests spite tremendous scrutiny guests unhappy service.activitiesthis probably biggest disappointment stay, benefits inclusive resort activities water land, overbooked resort limited waiting list land water activities, expect entire week able services paid, arrived monday tried schedule activities coming week booked, finally later week no shows able snorkel excursion coral reef worth boat excursion ship wreck, heard stories guests pre booked activities advance stay reservations not upheld, speak experiences really feel resort failed guests severely area, know capacity services support capacity, able reservation horseback riding desirable land activities.roomthe room nice king jr. suite exactly described, building 31 second building close beach, recommend building 19 25 choice, second floor provides exceptional view ocean, drawback room a/c not room colder 73 degrees, not real issue spent days beach nights having fun, drinksthe drinks average, tropical drinks pre mixed flavors versus fresh fruit expected higher class resort, did use local dominican rum requested, wine champagne chile average average quality, beer serve presedente.night lifethe night life fairly good, night provided sort vegas type entertain guests,  ",2
"good experience return husband stayed paradisus march 11-15th, late 30's/early 40, resort recommended parents multiple times, advice room numbers request tipping probably helped experience, beach beautiful paradisus best, plenty chairs, wind light warm waves fun.staff bartenders restaurant managers friendly enjoyable, maid ok probably tipped better night instead waiting end stay, room clean no bugs seen.towels pain bring extra beach towel own.pool did not enjoy lounge chair competition preferred beach happy hour pool area cooler chairs available.other people enjoyed variety ages nationalities, met friendly couples ending visit beginning enjoyed days overlap nightlife make enjoyed lobby bar dinner fun salsa dancing staff.food good variety great atmosphere restaurants ok quality, not remember used best, overall good dishes better favorite shrimp app, seafood restaurant fillet french, overall beautiful grounds pool/beach/lunch restaurants close friendly place, n't speak spanish tried tried english smiles plentiful, punta cana dominicans ca n't wait,  ",4
"not went paradisus feb 20-24th 2006. say 3 star hotel trying really hard does fall short quality.the food merely passible, entertainment seen daughters high school musicals unless really water sports nothing lay pool beach room cockroach minifridge sand fleas bathroom.although phone took care just feel check-in room inspected cleanliness, curtains room stained brown gross asked address no-one did, bring lots sunscreen family got totally toasted hot hot sun, not quite paradise expected city poor deserted not reccomend going property, year definitely not return resort country..there plenty places,  ",2
"second visit paradisus visited week 2/12 2/19 missed day northeast blizzard, second stay paradisus fourth visit dominican republic, food excellent quality variety la carte restaurants, ate twice seafood restaurant french italian brazilian japanese visit tried chinese mexican, reservations required japanese french time having waste time waiting line sign day evening, food good breakfast lunch buffets variety freshness obvious cleanliness, did not speak ill. waitstaff freindly attentive, tips appreciated.we returned resort trying iberostar bavaro years ago nice food not good told dine restaurant resort not reservations restaurants wanted, not paradisus, resort larger area crowded feel paradisus.while bars paradisus busy especially evening service prompt especially tip observed bartender, mixed drinks good wine varied restaurants bars not brand country origin nice, bottled water freely given requesting it.paradisus accommodations need updating given upgrade room jacuzzi bath ideally close beach pool restaurants, furnishings room showed signs wear bed uncomfortable worn probably did not spend time room, television worked shower water pressure good water instantly hot room clean insect-free, spent time large beautiful pool time longest widest beautiful beach seen, walked daily day walked paradisus paradisus sister resort believe called paradisus punta real took hour one-way, walking breeze constant on-shore winds cooled did surf, paradisus beach appeared large largest beaches punta cana shady areas chickees palm trees available, signs wear beach beach/pool loungers need replacing sagging point uncomfortable weight tourists, difficulty obtaining lounger beach pool, unfortunately resort not supply clean beach towels days week kept returning kiosk told hour hour etc. received, guests quite annoyed, beach kept clean debris seaweed no salty fishy odor beaches.we baby boomers oldest group no longer interested beer drinking contests sexually suggestive pool games really loud poolside beach music, not confined rocking chairs, went horseback riding beach nice free sailed hobie cat activities involved walking surf jumping dining drinking socializing american international guests dancing singer lobby bar area evening attending lively colorful enjoyable nightly shows featuring spanish english entertainment songs, spouse took quad runner trip exhilirating dangerous fun, did not visit casino recalled visit quite small smoke-filled.we enjoyable vacation estimation drawbacks, ground transport airport downright unsafe cracked windshield smashed rear door small van plus driver attempted make seriously overloaded vehicle pass trucks buses, uncomfortable ineffective air conditioning seven passengers faint heat, roads poor shape vehicle jolted time rut speed bump navigated, ride lasted half-hour way, not paradisus fault fault tour operator selected ground transportation company.the second drawback prevent returning paradisus future omnipresence time share salespersons, no sooner checked long trip accompanied desk clerk greeter station, greeter reality time share salesman, experienced trip offensive time missed day vacation, despite firm repeated not interested spouse polite spoke man bit brought drink bar, apparantly man required decide appointment visit resort shares sold indicated not, finally allowed room, day appointment salesman breakfast restaurant waiting, indicated not attend sales tour man quite annoyed telling spouse job livelihood, did not fact attend tour salesman lobby restaurant area quite uncomfortable trying avoid him.we spoke number people airport return flight described particular resort pros cons, result comments previous travel experiences dominican republic caribbean destinations compare u.s. european destinations gave resort average rating time, like given excellent rating based cleanliness quality food beverages variety enjoyable entertainmnet cosmopolitan nature clientele attentiveness friendliness staff spoke little lot english exception housekeepers beauty grounds beach, unfortunately need update room beach/pool loungers especially time share salespersons not feel five-star resort,  ",4
"no royal service week resort advertises royal service charge does not deliver, lacks attention required class star, nice room 2191 close facilities difference paid far bigger tv slightly larger room, property sell reduced rate n't pay price book royal service not deliver, use treatment sandals sandals work hard days want paid pay slightly higher price sandals return home refreashed not frustrated, planned visiting paradisus costa rica based adventure not,  ",2
"beautiful resort great place unwind just got paradisus yesterday wonderful trip, not small frustrations no vacation foreign country really, did royal service recommend reasons, room location best convenient ocean short walk restaurants pool, did n't inside non-royal service room beautifully decorated recently renovated, wonderful able pick phone dial royal service extension delivered taken care, phone rs care spa reservations room service delivery housekeeping request, royal service staff feel like turn help spoke excellent english questions needs, private check-in check-out convenient, rs beach offers waiter service, bar huge beach convenient stay rs section beach, tip waiter stop chair often.overall surprised staff spoke english tried speak spanish, n't think complain people foreign country not speaking native language especially resort caters people cultures not just english speakers, food great, el romantico best filet mignon chinese restaurant amazing, liked restaurant tried, ordered things room service midnight n't room service menu, advice skip lobster el marino fishy served dinner paella lunch, highly recommend paradisus beauty cleanliness food attention aesthetic aspect resort, notice fresh flowers public bathroom way gutters look like teacups channel water roof ground beautiful way, afraid try resort dr not compare paradisus,  ",5
